@BOOK@	n="1"	book_title="The Noble Quran"	book_type="#religious"
@SECTION@	n="0"	section_title="Introduction"
@SURA@	n="2"	sura_title="al-Baqara"
@P@	n="155"	id="p12"	translation="We will certainly test you with a touch of fear and famine and loss of property, life, and crops. Give good news to those who patiently endure"
ولنبلونكم	noun_prop	ولنبلونكم	_	_	ولنبلونكم-o	ولنبلونكم-o
(	punc	(	_	_	(-x	(-x
فكن	verb	كان	_	_	فكن-v	كان-v
من	prep	مِن	_	_	من-p	مِن-p
الدنيا	noun	دُنْيا	_	_	الدنيا-n	دُنْيا-n
على	prep	عَلَى	_	_	على-p	عَلَى-p
صيحة	noun	صَيْحَة	catastrophe	explosion;great cry	صيحة-n	صَيْحَة-n
.	punc	.	_	_	.-x	.-x
.	punc	.	_	_	.-x	.-x
.	punc	.	_	_	.-x	.-x
وأينا	pron_interrog	أَيّ	_	_	وأينا-y	أَيّ-y
ليست	verb	لَيِس	_	_	ليست-v	لَيِس-v
به	prep	بِ	_	_	به-p	بِ-p
صايحه	noun_prop	صايحه	_	_	صايحه-o	صايحه-o
)	punc	)	_	_	)-x	)-x
(	punc	(	_	_	(-x	(-x
من	prep	مِن	_	_	من-p	مِن-p
كانت	verb	كان	_	_	كانت-v	كان-v
الدنيا	noun	دُنْيا	_	_	الدنيا-n	دُنْيا-n
به	prep	بِ	_	_	به-p	بِ-p
بره	noun	بَرّ	_	_	بره-n	بَرّ-n
.	punc	.	_	_	.-x	.-x
.	punc	.	_	_	.-x	.-x
.	punc	.	_	_	.-x	.-x
فإنها	verb_pseudo	إِنَّ	_	_	فإنها-w	إِنَّ-w
يوما	noun	يَوْم	_	_	يوما-n	يَوْم-n
له	prep	لِ	_	_	له-p	لِ-p
ذابحه	noun_prop	ذابحه	_	_	ذابحه-o	ذابحه-o
)	punc	)	_	_	)-x	)-x
وأعجبا	noun	أَعْجَب	_	_	وأعجبا-n	أَعْجَب-n
لمن	pron_rel	مَن	_	_	لمن-g	مَن-g
رأى	verb	راوَنْد	_	_	رأى-v	راوَنْد-v
هلاك	noun	هَلاك	_	_	هلاك-n	هَلاك-n
جنسه	noun	جِنْس	_	_	جنسه-n	جِنْس-n
ولم	part_neg	لَم	_	_	ولم-e	لَم-e
يتأهب	verb	تَأَهَّب	_	_	يتأهب-v	تَأَهَّب-v
لنفسه	noun	نَفْس	_	_	لنفسه-n	نَفْس-n
قال	verb	قال	_	_	قال-v	قال-v
البازي	noun	بازِي	_	_	البازي-n	بازِي-n
للديك	noun	دِيك	_	_	للديك-n	دِيك-n
ليس	verb	لَيِس	_	_	ليس-v	لَيِس-v
على	prep	عَلَى	_	_	على-p	عَلَى-p
الأرض	noun	أَرْض	_	_	الأرض-n	أَرْض-n
أقل	noun	أَقَلّ	_	_	أقل-n	أَقَلّ-n
فاءا	verb	فاء	_	_	فاءا-v	فاء-v
منك	prep	مِن	_	_	منك-p	مِن-p
آخذك	verb	أَخَذ	_	_	آخذك-v	أَخَذ-v
أهلك	noun	أَهْل	_	_	أهلك-n	أَهْل-n
بيضة	noun	بَيْض	_	_	بيضة-n	بَيْض-n
فحضنوك	verb	حَضَن	_	_	فحضنوك-v	حَضَن-v
فلما	conj	لَمّا	_	_	فلما-c	لَمّا-c
خرجت	verb	خَرَج	_	_	خرجت-v	خَرَج-v
جعلوا	verb	جَعَل	_	_	جعلوا-v	جَعَل-v
مهدك	verb	مَهَّد	_	_	مهدك-v	مَهَّد-v
حجورهم	noun_prop	حجورهم	_	_	حجورهم-o	حجورهم-o
ومايدتك	noun_prop	ومايدتك	_	_	ومايدتك-o	ومايدتك-o
أكفهم	verb	كَفَى	_	_	أكفهم-v	كَفَى-v
حتى	prep	حَتَّى	_	_	حتى-p	حَتَّى-p
إذا	conj	إِذا	_	_	إذا-c	إِذا-c
كبرت	verb	كَبَر	_	_	كبرت-v	كَبَر-v
صرت	verb	صار	_	_	صرت-v	صار-v
لا	part_neg	لا	_	_	لا-e	لا-e
يدنو	verb	دَنا	_	_	يدنو-v	دَنا-v
منك	prep	مِن	_	_	منك-p	مِن-p
أحد	noun	أَحَد	_	_	أحد-n	أَحَد-n
إلا	part	إِلّا	_	_	إلا-h	إِلّا-h
طرت	verb	طار	_	_	طرت-v	طار-v
ها	pron_dem	ها	_	_	ها-t	ها-t
هنا	adv	هُنا	_	_	هنا-r	هُنا-r
وها	pron_dem	ها	_	_	وها-t	ها-t
هنا	adv	هُنا	_	_	هنا-r	هُنا-r
وصحت	verb	صَحّ	_	_	وصحت-v	صَحّ-v
وأنا	pron	أَنا	_	_	وأنا-f	أَنا-f
أخذت	verb	أَخَذ	_	_	أخذت-v	أَخَذ-v
مسنا	noun	مُسِنّ	_	_	مسنا-n	مُسِنّ-n
من	prep	مِن	_	_	من-p	مِن-p
الجبال	noun	جَبَل	_	_	الجبال-n	جَبَل-n
فعلموني	verb	عَلِم	_	_	فعلموني-v	عَلِم-v
ثم	adv	ثُمَّ	_	_	ثم-r	ثُمَّ-r
أرسلوني	verb	أَرْسَل	_	_	أرسلوني-v	أَرْسَل-v
فجيت	noun_prop	جيت	_	_	فجيت-o	جيت-o
بصيدي	noun	صَيْد	_	_	بصيدي-n	صَيْد-n
فقال	verb	قال	_	_	فقال-v	قال-v
له	prep	لِ	_	_	له-p	لِ-p
ألديك	noun	أَلَدّ	_	_	ألديك-n	أَلَدّ-n
أنك	conj_sub	أَنَّ	_	_	أنك-k	أَنَّ-k
لم	part_neg	لَم	_	_	لم-e	لَم-e
تر	verb	راوَنْد	_	_	تر-v	راوَنْد-v
بازيا	noun	بازِي	_	_	بازيا-n	بازِي-n
مشويا	adj	مَشْوِيّ	_	_	مشويا-a	مَشْوِيّ-a
في	prep	فِي	_	_	في-p	فِي-p
سفود	noun	سَفُّود	_	_	سفود-n	سَفُّود-n
وكم	pron_rel	كَم	_	_	وكم-g	كَم-g
رايت	noun_prop	رايْت	_	_	رايت-o	رايْت-o
في	prep	فِي	_	_	في-p	فِي-p
سفود	noun	سَفُّود	_	_	سفود-n	سَفُّود-n
من	prep	مِن	_	_	من-p	مِن-p
ديك	noun_prop	دِيك	_	_	ديك-o	دِيك-o
إخواني	noun	إِخْوَة	_	_	إخواني-n	إِخْوَة-n
الزهد	noun	زُهْد	_	_	الزهد-n	زُهْد-n
في	prep	فِي	_	_	في-p	فِي-p
الدنيا	noun	دُنْيا	_	_	الدنيا-n	دُنْيا-n
زبد	noun	زَبَد	_	_	زبد-n	زَبَد-n
مخض	verb	مَخَض	_	_	مخض-v	مَخَض-v
محض	noun	مَحْض	_	_	محض-n	مَحْض-n
الفكر	noun	فِكْر	_	_	الفكر-n	فِكْر-n
حظ	noun	حَظّ	_	_	حظ-n	حَظّ-n
الحريص	adj	حَرِيص	_	_	الحريص-a	حَرِيص-a
على	prep	عَلَى	_	_	على-p	عَلَى-p
الدنيا	noun	دُنْيا	_	_	الدنيا-n	دُنْيا-n
في	prep	فِي	_	_	في-p	فِي-p
الحضيض	noun	حَضِيض	_	_	الحضيض-n	حَضِيض-n
والقنوع	adj	قَنُوع	_	_	والقنوع-a	قَنُوع-a
في	prep	فِي	_	_	في-p	فِي-p
أعلى	adj	أَعْلَى	_	_	أعلى-a	أَعْلَى-a
الذرى	noun	ذُرْوَة	_	_	الذرى-n	ذُرْوَة-n
سايق	noun_prop	سايق	_	_	سايق-o	سايق-o
الحرص	noun	حِرْص	_	_	الحرص-n	حِرْص-n
يضرب	verb	ضَرَب	_	_	يضرب-v	ضَرَب-v
ظهر	noun	ظُهْر	_	_	ظهر-n	ظُهْر-n
الحريص	adj	حَرِيص	_	_	الحريص-a	حَرِيص-a
بعصا	noun	عَصاً	_	_	بعصا-n	عَصاً-n
التحريض	noun	تَحْرِيض	_	_	التحريض-n	تَحْرِيض-n
فلو	conj	لَو	_	_	فلو-c	لَو-c
قد	part_verb	قَدْ	_	_	قد-l	قَدْ-l
عصى	verb	عَصَى	_	_	عصى-v	عَصَى-v
الهوى	noun	هَوَى	_	_	الهوى-n	هَوَى-n
كفت	verb	كَفَى	_	_	كفت-v	كَفَى-v
العصا	noun	عَصاً	_	_	العصا-n	عَصاً-n
كلما	noun	كَلْم	_	_	كلما-n	كَلْم-n
زاد	verb	زاد	_	_	زاد-v	زاد-v
على	prep	عَلَى	_	_	على-p	عَلَى-p
القوت	noun	قُوت	_	_	القوت-n	قُوت-n
فهو	pron	هُوَ	_	_	فهو-f	هُوَ-f
مستخدم	adj	مُسْتَخْدَم	_	_	مستخدم-a	مُسْتَخْدَم-a
الكاسب	noun	كاسِب	_	_	الكاسب-n	كاسِب-n
يا	part_voc	يا	_	_	يا-m	يا-m
موغلا	adj	مُوغِل	_	_	موغلا-a	مُوغِل-a
في	prep	فِي	_	_	في-p	فِي-p
طلب	verb	طَلَب	_	_	طلب-v	طَلَب-v
الدنيا	noun	دُنْيا	_	_	الدنيا-n	دُنْيا-n
الحساب	noun	حِساب	_	_	الحساب-n	حِساب-n
حبس	verb	حَبَس	_	_	حبس-v	حَبَس-v
فإن	verb_pseudo	إِنَّ	_	_	فإن-w	إِنَّ-w
صح	verb	صَحّ	_	_	صح-v	صَحّ-v
لك	prep	لِ	_	_	لك-p	لِ-p
الجواب	noun	جَواب	_	_	الجواب-n	جَواب-n
تعوقت	verb	تَعَوَّق	_	_	تعوقت-v	تَعَوَّق-v
بمقدار	noun	مِقْدار	_	_	بمقدار-n	مِقْدار-n
التصحيح	noun	تَصْحِيح	_	_	التصحيح-n	تَصْحِيح-n
وأن	conj_sub	أَنَّ	_	_	وأن-k	أَنَّ-k
لم	part_neg	لَم	_	_	لم-e	لَم-e
يصح	verb	صَحّ	_	_	يصح-v	صَحّ-v
فمطوره	adj	مُطَوِّر	_	_	فمطوره-a	مُطَوِّر-a
جهنم	noun	جَهَنَّم	_	_	جهنم-n	جَهَنَّم-n
ويحك	verb	حَكَى	_	_	ويحك-v	حَكَى-v
طالع	adj	طالِع	_	_	طالع-a	طالِع-a
دستور	noun	دُسْتُور	_	_	دستور-n	دُسْتُور-n
عملك	noun	عَمَل	_	_	عملك-n	عَمَل-n
تري	verb	وَرَى	_	_	تري-v	وَرَى-v
كل	noun	كُلّ	_	_	كل-n	كُلّ-n
فعلك	noun	فِعْل	_	_	فعلك-n	فِعْل-n
عليك	prep	عَلَى	_	_	عليك-p	عَلَى-p
من	prep	مِن	_	_	من-p	مِن-p
وقف	noun	وَقْف	_	_	وقف-n	وَقْف-n
على	prep	عَلَى	_	_	على-p	عَلَى-p
صراط	noun	صِراط	_	_	صراط-n	صِراط-n
التقوى	noun	تَقْوَى	_	_	التقوى-n	تَقْوَى-n
وبيده	noun	يَد	_	_	وبيده-n	يَد-n
ميزان	noun	مِيزان	_	_	ميزان-n	مِيزان-n
المحاسبة	noun	مُحاسَبَة	_	_	المحاسبة-n	مُحاسَبَة-n
ومحك	noun	مِحَكّ	_	_	ومحك-n	مِحَكّ-n
الورع	noun	وَرَع	_	_	الورع-n	وَرَع-n
يستعرض	verb	ٱِسْتَعْرَض	_	_	يستعرض-v	ٱِسْتَعْرَض-v
أعمال	noun	عَمَل	_	_	أعمال-n	عَمَل-n
النفس	noun	نَفْس	_	_	النفس-n	نَفْس-n
ويرد	verb	رَدّ	_	_	ويرد-v	رَدّ-v
البهرج	noun	بَهْرَج	_	_	البهرج-n	بَهْرَج-n
إلى	prep	إِلَى	_	_	إلى-p	إِلَى-p
كير	noun	كِير	_	_	كير-n	كِير-n
التوبة	noun	تَوْبَة	_	_	التوبة-n	تَوْبَة-n
سلم	verb	سَلَّم	_	_	سلم-v	سَلَّم-v
من	prep	مِن	_	_	من-p	مِن-p
رد	noun	رَدّ	_	_	رد-n	رَدّ-n
الناقد	noun	ناقِد	_	_	الناقد-n	ناقِد-n
يوم	noun	يَوْم	_	_	يوم-n	يَوْم-n
التقبيض	noun_prop	التقبيض	_	_	التقبيض-o	التقبيض-o
ويحك	verb	حَكَى	_	_	ويحك-v	حَكَى-v
سلطان	noun_prop	سُلْطان	_	_	سلطان-o	سُلْطان-o
الشباب	noun	شَبّ	_	_	الشباب-n	شَبّ-n
قد	part_verb	قَدْ	_	_	قد-l	قَدْ-l
تولى	verb	تَوَلَّى	_	_	تولى-v	تَوَلَّى-v
وأمير	noun	أَمِير	_	_	وأمير-n	أَمِير-n
الضعف	noun	ضُعْف	_	_	الضعف-n	ضُعْف-n
قد	part_verb	قَدْ	_	_	قد-l	قَدْ-l
تولى	verb	تَوَلَّى	_	_	تولى-v	تَوَلَّى-v
ومعول	adj	مُعَوَّل	_	_	ومعول-a	مُعَوَّل-a
الكبر	noun	كُبْر	_	_	الكبر-n	كُبْر-n
يعرقل	verb	عَرْقَل	_	_	يعرقل-v	عَرْقَل-v
حيطان	noun	حائِط	_	_	حيطان-n	حائِط-n
دار	noun	دار	_	_	دار-n	دار-n
الأجل	noun	أَجْل	_	_	الأجل-n	أَجْل-n
وحسبك	noun	حَسَب	_	_	وحسبك-n	حَسَب-n
داء	noun	داء	_	_	داء-n	داء-n
أن	conj_sub	أَنَّ	_	_	أن-k	أَنَّ-k
تصح	verb	صَحّ	_	_	تصح-v	صَحّ-v
وتسلما	verb	سَلَّم	_	_	وتسلما-v	سَلَّم-v
قف	verb	قَفّ	_	_	قف-v	قَفّ-v
على	prep	عَلَى	_	_	على-p	عَلَى-p
ثنيه	noun	ثَنْي	_	_	ثنيه-n	ثَنْي-n
الوداع	noun	وَداع	_	_	الوداع-n	وَداع-n
نادبا	noun_prop	نادبا	_	_	نادبا-o	نادبا-o
قبل	noun	قِبَل	_	_	قبل-n	قِبَل-n
الرحيل	noun	رَحِيل	_	_	الرحيل-n	رَحِيل-n
على	prep	عَلَى	_	_	على-p	عَلَى-p
ديار	noun	دار	_	_	ديار-n	دار-n
الألفة	noun	أُلْفَة	_	_	الألفة-n	أُلْفَة-n
(	punc	(	_	_	(-x	(-x
يا	part_voc	يا	_	_	يا-m	يا-m
منزلا	noun	مَنْزِل	_	_	منزلا-n	مَنْزِل-n
لم	part_neg	لَم	_	_	لم-e	لَم-e
تبل	verb	أَبْلَى	_	_	تبل-v	أَبْلَى-v
أطلاله	noun	طَلَل	_	_	أطلاله-n	طَلَل-n
.	punc	.	_	_	.-x	.-x
.	punc	.	_	_	.-x	.-x
.	punc	.	_	_	.-x	.-x
حاشى	prep	حاشَى	_	_	حاشى-p	حاشَى-p
لأطلالك	noun	طَلَل	_	_	لأطلالك-n	طَلَل-n
أن	conj_sub	أَنَّ	_	_	أن-k	أَنَّ-k
تبلى	verb	أَبْلَى	_	_	تبلى-v	أَبْلَى-v
)	punc	)	_	_	)-x	)-x
(	punc	(	_	_	(-x	(-x
والعشق	noun	عِشْق	_	_	والعشق-n	عِشْق-n
أولى	adj	أُولَى	_	_	أولى-a	أُولَى-a
ما	pron_rel	ما	_	_	ما-g	ما-g
بكاه	verb	بَكَى	_	_	بكاه-v	بَكَى-v
الفتى	noun	فَتَى	_	_	الفتى-n	فَتَى-n
.	punc	.	_	_	.-x	.-x
.	punc	.	_	_	.-x	.-x
.	punc	.	_	_	.-x	.-x
لا	part_neg	لا	_	_	لا-e	لا-e
بد	noun	بُدّ	_	_	بد-n	بُدّ-n
للمحزون	adj	مَحْزُون	_	_	للمحزون-a	مَحْزُون-a
أن	conj_sub	أَنَّ	_	_	أن-k	أَنَّ-k
يسلى	verb	أَسْلَى	_	_	يسلى-v	أَسْلَى-v
)	punc	)	_	_	)-x	)-x
(	punc	(	_	_	(-x	(-x
لم	part_neg	لَم	_	_	لم-e	لَم-e
أبك	verb	بَكَى	_	_	أبك-v	بَكَى-v
أطلالك	noun	طَلَل	_	_	أطلالك-n	طَلَل-n
لكنني	conj	لٰكِنَّ	_	_	لكنني-c	لٰكِنَّ-c
.	punc	.	_	_	.-x	.-x
.	punc	.	_	_	.-x	.-x
.	punc	.	_	_	.-x	.-x
بكيت	verb	بَكِي	_	_	بكيت-v	بَكِي-v
عيشي	noun	عَيْش	_	_	عيشي-n	عَيْش-n
فيك	prep	فِي	_	_	فيك-p	فِي-p
إذ	conj	إِذ	_	_	إذ-c	إِذ-c
ولى	verb	وَلَّى	_	_	ولى-v	وَلَّى-v
)	punc	)	_	_	)-x	)-x
كان	verb	كان	_	_	كان-v	كان-v
ثابت	adj	ثابِت	_	_	ثابت-a	ثابِت-a
البناني	noun_prop	بناني	_	_	البناني-o	بناني-o
يستوحش	verb	ٱِسْتَوْحَش	_	_	يستوحش-v	ٱِسْتَوْحَش-v
لفقد	verb	فَقَد	_	_	لفقد-v	فَقَد-v
التعبد	noun	تَعَبُّد	_	_	التعبد-n	تَعَبُّد-n
بعد	noun	بُعْد	_	_	بعد-n	بُعْد-n
موته	noun	مَوْت	_	_	موته-n	مَوْت-n
فيقول	verb	قال	_	_	فيقول-v	قال-v
يا	part_voc	يا	_	_	يا-m	يا-m
رب	noun	رَبّ	_	_	رب-n	رَبّ-n
أن	conj_sub	أَنَّ	_	_	أن-k	أَنَّ-k
كنت	verb	كان	_	_	كنت-v	كان-v
آذنت	verb	آذَن	_	_	آذنت-v	آذَن-v
لأحد	noun	أَحَد	_	_	لأحد-n	أَحَد-n
أن	conj_sub	أَنَّ	_	_	أن-k	أَنَّ-k
يصلي	verb	صَلَّى	_	_	يصلي-v	صَلَّى-v
في	prep	فِي	_	_	في-p	فِي-p
قبره	noun	قَبْر	_	_	قبره-n	قَبْر-n
فإذن	noun	إِذْن	_	_	فإذن-n	إِذْن-n
لي	prep	لِ	_	_	لي-p	لِ-p
وكان	verb	كان	_	_	وكان-v	كان-v
يزيد	verb	زاد	_	_	يزيد-v	زاد-v
الرقاشي	noun_prop	الرقاشي	_	_	الرقاشي-o	الرقاشي-o
يقول	verb	قال	_	_	يقول-v	قال-v
في	prep	فِي	_	_	في-p	فِي-p
بكاءه	noun	بُكاء	_	_	بكاءه-n	بُكاء-n
يا	part_voc	يا	_	_	يا-m	يا-m
يزيد	verb	زاد	_	_	يزيد-v	زاد-v
من	prep	مِن	_	_	من-p	مِن-p
يبكي	verb	بَكَى	_	_	يبكي-v	بَكَى-v
بعدك	noun	بَعْد	_	_	بعدك-n	بَعْد-n
عنك	prep	عَن	_	_	عنك-p	عَن-p
من	prep	مِن	_	_	من-p	مِن-p
يترضى	verb	تَرَضَّى	_	_	يترضى-v	تَرَضَّى-v
ربك	noun	رَبّ	_	_	ربك-n	رَبّ-n
لك	prep	لِ	_	_	لك-p	لِ-p
(	punc	(	_	_	(-x	(-x
أحبكم	verb	أَحَبّ	_	_	أحبكم-v	أَحَبّ-v
ما	pron_rel	ما	_	_	ما-g	ما-g
دمت	verb	دام	_	_	دمت-v	دام-v
حيا	adj	حَيّ	_	_	حيا-a	حَيّ-a
وأن	conj_sub	أَنَّ	_	_	وأن-k	أَنَّ-k
أمت	verb	مَتّ	_	_	أمت-v	مَتّ-v
.	punc	.	_	_	.-x	.-x
.	punc	.	_	_	.-x	.-x
.	punc	.	_	_	.-x	.-x
فواكبدي	noun_prop	فواكبدي	_	_	فواكبدي-o	فواكبدي-o
من	prep	مِن	_	_	من-p	مِن-p
ذا	noun	ذُو	_	_	ذا-n	ذُو-n
يحبكم	verb	أَحَبّ	_	_	يحبكم-v	أَحَبّ-v
من	prep	مِن	_	_	من-p	مِن-p
بعدي	noun	بَعْد	_	_	بعدي-n	بَعْد-n
)	punc	)	_	_	)-x	)-x
لما	pron_rel	ما	_	_	لما-g	ما-g
علم	verb	عَلِم	_	_	علم-v	عَلِم-v
المحبون	noun	مُحِبّ	_	_	المحبون-n	مُحِبّ-n
أن	conj_sub	أَنَّ	_	_	أن-k	أَنَّ-k
الموت	noun	مَوْت	_	_	الموت-n	مَوْت-n
يقطع	verb	قَطَع	_	_	يقطع-v	قَطَع-v
التعبدات	noun	تَعَبُّد	_	_	التعبدات-n	تَعَبُّد-n
كرهوه	verb	كَرِه	_	_	كرهوه-v	كَرِه-v
لتدوم	verb	دام	_	_	لتدوم-v	دام-v
الخدمة	noun	خِدْمَة	_	_	الخدمة-n	خِدْمَة-n
جاء	verb	جاء	_	_	جاء-v	جاء-v
ملك	noun	مَلِك	_	_	ملك-n	مَلِك-n
الموت	noun	مَوْت	_	_	الموت-n	مَوْت-n
إلى	prep	إِلَى	_	_	إلى-p	إِلَى-p
موسى	noun_prop	مُوسَى	_	_	موسى-o	مُوسَى-o
عليه	prep	عَلَى	_	_	عليه-p	عَلَى-p
السلام	noun	سَلام	_	_	السلام-n	سَلام-n
ليقبضه	verb	قَبَض	_	_	ليقبضه-v	قَبَض-v
فلطم	verb	لَطَم	_	_	فلطم-v	لَطَم-v
عينه	noun	عَيْن	_	_	عينه-n	عَيْن-n
فإذا	conj	إِذا	_	_	فإذا-c	إِذا-c
قامت	verb	قام	_	_	قامت-v	قام-v
القيامة	noun	قِيامَة	_	_	القيامة-n	قِيامَة-n
بإد	noun	إِدّ	_	_	بإد-n	إِدّ-n
إلى	prep	إِلَى	_	_	إلى-p	إِلَى-p
العرش	noun	عَرْش	_	_	العرش-n	عَرْش-n
طالت	verb	طال	_	_	طالت-v	طال-v
غيبته	verb	غَيَّب	_	_	غيبته-v	غَيَّب-v
فأستعجل	verb	ٱِسْتَعْجَل	_	_	فأستعجل-v	ٱِسْتَعْجَل-v
استعجال	noun	ٱِسْتِعْجال	_	_	استعجال-n	ٱِسْتِعْجال-n
مشوق	adj	مُشَوَّق	_	_	مشوق-a	مُشَوَّق-a
كانوا	verb	كان	_	_	كانوا-v	كان-v
يحبون	verb	أَحَبّ	_	_	يحبون-v	أَحَبّ-v
أماكن	noun	مَكان	_	_	أماكن-n	مَكان-n
الذكر	noun	ذِكْر	_	_	الذكر-n	ذِكْر-n
ومواطن	noun	مُواطِن	_	_	ومواطن-n	مُواطِن-n
الخلوة	noun	خَلْوَة	_	_	الخلوة-n	خَلْوَة-n
والمومن	noun_prop	والمومن	_	_	والمومن-o	والمومن-o
ألوف	noun	أَلْف	_	_	ألوف-n	أَلْف-n
للمعاهد	noun	مَعْهَد	_	_	للمعاهد-n	مَعْهَد-n
عهد	verb	عَهِد	_	_	عهد-v	عَهِد-v
عند	noun	عِنْد	_	_	عند-n	عِنْد-n
المحب	noun	مُحِبّ	_	_	المحب-n	مُحِبّ-n
لا	part_neg	لا	_	_	لا-e	لا-e
ينساه	verb	نَسِي	_	_	ينساه-v	نَسِي-v
أسكن	verb	سَكَّن	_	_	أسكن-v	سَكَّن-v
حراء	noun_prop	حِراء	_	_	حراء-o	حِراء-o
(	punc	(	_	_	(-x	(-x
احبسا	noun_prop	احبسا	_	_	احبسا-o	احبسا-o
الركب	noun	رُكْبَة	_	_	الركب-n	رُكْبَة-n
بوادي	noun	وادِي	_	_	بوادي-n	وادِي-n
سلم	verb	سَلَّم	_	_	سلم-v	سَلَّم-v
.	punc	.	_	_	.-x	.-x
.	punc	.	_	_	.-x	.-x
.	punc	.	_	_	.-x	.-x
فبذاك	pron_dem	ذاكَ	_	_	فبذاك-t	ذاكَ-t
المنحنى	noun	مُنْحَنَى	_	_	المنحنى-n	مُنْحَنَى-n
طل	verb	طَلّ	_	_	طل-v	طَلّ-v
دمي	noun	دَم	_	_	دمي-n	دَم-n
)	punc	)	_	_	)-x	)-x
(	punc	(	_	_	(-x	(-x
وأنشدا	verb	أَنْشَد	_	_	وأنشدا-v	أَنْشَد-v
قلبي	noun	قَلْب	_	_	قلبي-n	قَلْب-n
في	prep	فِي	_	_	في-p	فِي-p
سكانه	noun	ساكِن	_	_	سكانه-n	ساكِن-n
.	punc	.	_	_	.-x	.-x
.	punc	.	_	_	.-x	.-x
.	punc	.	_	_	.-x	.-x
فمن	prep	مِن	_	_	فمن-p	مِن-p
السكان	noun	ساكِن	_	_	السكان-n	ساكِن-n
أشكو	verb	شَكا	_	_	أشكو-v	شَكا-v
آلمي	noun	آلَم	_	_	آلمي-n	آلَم-n
)	punc	)	_	_	)-x	)-x
(	punc	(	_	_	(-x	(-x
أخذوا	verb	أَخَذ	_	_	أخذوا-v	أَخَذ-v
قلبي	noun	قَلْب	_	_	قلبي-n	قَلْب-n
وأبقوا	verb	أَبْقَى	_	_	وأبقوا-v	أَبْقَى-v
جسدي	noun	جَسَد	_	_	جسدي-n	جَسَد-n
.	punc	.	_	_	.-x	.-x
.	punc	.	_	_	.-x	.-x
.	punc	.	_	_	.-x	.-x
فوجودي	noun	وُجُود	_	_	فوجودي-n	وُجُود-n
بعده	noun	بُعْد	_	_	بعده-n	بُعْد-n
كالعدم	noun	عَدَم	_	_	كالعدم-n	عَدَم-n
)	punc	)	_	_	)-x	)-x
(	punc	(	_	_	(-x	(-x
صل	noun_prop	صل	_	_	صل-o	صل-o
محبا	noun	مُحِبّ	_	_	محبا-n	مُحِبّ-n
جفنه	noun	جَفْن	_	_	جفنه-n	جَفْن-n
لم	part_neg	لَم	_	_	لم-e	لَم-e
ينم	verb	نام	_	_	ينم-v	نام-v
.	punc	.	_	_	.-x	.-x
.	punc	.	_	_	.-x	.-x
.	punc	.	_	_	.-x	.-x
وابلايي	noun_prop	وابلايي	_	_	وابلايي-o	وابلايي-o
أن	conj_sub	أَنَّ	_	_	أن-k	أَنَّ-k
خصمي	noun	خَصْم	_	_	خصمي-n	خَصْم-n
حكمي	noun	حَكَم	_	_	حكمي-n	حَكَم-n
)	punc	)	_	_	)-x	)-x
وأعجبا	noun	أَعْجَب	_	_	وأعجبا-n	أَعْجَب-n
للمحب	noun	مُحِبّ	_	_	للمحب-n	مُحِبّ-n
يستر	verb	سَتَر	_	_	يستر-v	سَتَر-v
ذكر	verb	ذَكَر	_	_	ذكر-v	ذَكَر-v
الحبيب	noun_prop	حَبِيب	_	_	الحبيب-o	حَبِيب-o
بذكر	noun	ذِكْر	_	_	بذكر-n	ذِكْر-n
المنازل	noun	مَنْزِل	_	_	المنازل-n	مَنْزِل-n
وما	pron_rel	ما	_	_	وما-g	ما-g
يخفى	verb	أَخْفَى	_	_	يخفى-v	أَخْفَى-v
مقصوده	noun	مَقْصُود	_	_	مقصوده-n	مَقْصُود-n
على	prep	عَلَى	_	_	على-p	عَلَى-p
السامع	noun	سامِع	_	_	السامع-n	سامِع-n
أحد	noun	أَحَد	_	_	أحد-n	أَحَد-n
جبل	noun	جَبَل	_	_	جبل-n	جَبَل-n
يحبنا	verb	أَحَبّ	_	_	يحبنا-v	أَحَبّ-v
ونحبه	verb	أَحَبّ	_	_	ونحبه-v	أَحَبّ-v
(	punc	(	_	_	(-x	(-x
إلا	part	إِلّا	_	_	إلا-h	إِلّا-h
اسقني	noun_prop	اسقني	_	_	اسقني-o	اسقني-o
كأسات	noun	كَأْس	_	_	كأسات-n	كَأْس-n
دمعي	noun	دَمْع	_	_	دمعي-n	دَمْع-n
وغنني	verb	غَنّ	_	_	وغنني-v	غَنّ-v
.	punc	.	_	_	.-x	.-x
.	punc	.	_	_	.-x	.-x
.	punc	.	_	_	.-x	.-x
بذكر	noun	ذِكْر	_	_	بذكر-n	ذِكْر-n
سليمي	noun	سَلِيم	_	_	سليمي-n	سَلِيم-n
والرباب	noun	رَباب	_	_	والرباب-n	رَباب-n
وتنعم	verb	نَعَم	_	_	وتنعم-v	نَعَم-v
)	punc	)	_	_	)-x	)-x
(	punc	(	_	_	(-x	(-x
وإياك	part	إِيّا	_	_	وإياك-h	إِيّا-h
واسم	noun	ٱِسْم	_	_	واسم-n	ٱِسْم-n
العامريه	noun_prop	العامريه	_	_	العامريه-o	العامريه-o
أنني	conj_sub	أَنَّ	_	_	أنني-k	أَنَّ-k
.	punc	.	_	_	.-x	.-x
.	punc	.	_	_	.-x	.-x
.	punc	.	_	_	.-x	.-x
أغار	verb	أَغار	_	_	أغار-v	أَغار-v
عليها	prep	عَلَى	_	_	عليها-p	عَلَى-p
